date,time,number,abbr,sector,status,value
2004-05-19,10:02:07.104,CN8PXX-R,CZR.XX1,Consumer Services,MERGED,0.0
2004-05-19,10:02:07.104,J1J74L-R,DCNAQ,Producer Manufacturing,MERGED,0.0
2004-05-19,10:02:07.104,VQXR21-R,DD,Process Industries,MERGED,0.0
2004-05-19,10:02:07.104,CJQN0M-R,DFODQ,Consumer Non-Durables,MERGED,0.0
2004-05-19,10:02:07.104,V4QL2L-R,DIOD,Electronic Technology,MERGED,0.0
2004-05-19,10:02:07.104,MR0PSP-R,DLTR,Retail Trade,MERGED,0.0
2004-05-19,10:02:07.104,V75BKP-R,DOV,Producer Manufacturing,MERGED,0.0
2004-05-19,10:02:07.104,MKJ3FL-R,DP,Health Technology,MERGED,0.0
2004-05-19,10:02:07.104,BSZBZV-R,DQE,Utilities,MERGED,0.0
2004-05-19,10:02:07.104,WC6WWD-R,DRQ,Industrial Services,MERGED,0.0
2004-05-19,10:02:07.104,BPRHF0-R,DUK,Utilities,MERGED,0.0
2004-05-19,10:02:07.104,H57MD0-R,EAC.XX1,Energy Minerals,MERGED,0.0
2004-05-19,10:02:07.104,NB6XX6-R,EC.XX9,Process Industries,MERGED,0.0
2004-05-19,10:02:07.104,X0N4MP-R,ED,Utilities,MERGED,0.0
2004-05-19,10:02:07.104,TBWW27-R,EDE,Utilities,MERGED,0.0
2004-05-19,10:02:07.104,GFK6TW-R,EEP,Industrial Services,MERGED,0.0
2004-05-19,10:02:07.104,VS0PTX-R,EFII,Producer Manufacturing,MERGED,0.0
2004-05-19,10:02:07.104,XQ6H9X-R,EKDKQ,Electronic Technology,MERGED,0.0
2004-05-19,10:02:07.104,FBB311-R,ELBO,Retail Trade,MERGED,0.0
2004-05-19,10:02:07.104,QHBXV5-R,EOG,Energy Minerals,MERGED,0.0
2004-05-19,10:02:07.104,QZ2T6Y-R,EPC,Consumer Non-Durables,MERGED,0.0
2004-05-19,10:02:07.104,B93Q6B-R,EPIQ,Technology Services,MERGED,0.0
2004-05-19,10:02:07.104,WYHGG3-R,EPL,Energy Minerals,MERGED,0.0
2004-05-19,10:02:07.104,B5TG5C-R,ESRX,Retail Trade,MERGED,0.0
2004-05-19,10:02:07.104,S4G24V-R,EVER.XX1,Energy Minerals,MERGED,0.0
2004-05-19,10:02:07.104,QWV5DL-R,EW,Health Technology,MERGED,0.0
2004-05-19,10:02:07.104,FS32CR-R,FAST,Distribution Services,MERGED,0.0
2004-05-19,10:02:07.104,K38W6R-R,FICO,Technology Services,MERGED,0.0
2004-05-19,10:02:07.104,QLQKDC-R,FISV,Technology Services,MERGED,0.0
2004-05-19,10:02:07.104,VYQ02C-R,FLS,Producer Manufacturing,MERGED,0.0
2004-05-19,10:02:07.104,L8MWPF-R,FLYIQ,Transportation,MERGED,0.0
2004-05-19,10:02:07.104,W0Z2R4-R,FUL,Process Industries,MERGED,0.0
2004-05-19,10:02:07.104,CTYNJ1-R,GE,Producer Manufacturing,MERGED,0.0
2004-05-19,10:02:07.104,JQY6HQ-R,GISX,Distribution Services,MERGED,0.0
2004-05-19,10:02:07.104,Q53D75-R,GME,Retail Trade,MERGED,0.0
2004-05-19,10:02:07.104,G5LLGF-R,GSS,Non-Energy Minerals,MERGED,0.0
2004-05-19,10:02:07.104,DMRTGW-R,GVA,Industrial Services,MERGED,0.0
2004-05-19,10:02:07.104,D0G1GY-R,GYMB,Retail Trade,MERGED,0.0
2004-05-19,10:02:07.104,KPKYRY-R,HAIN,Consumer Non-Durables,MERGED,0.0
2004-05-19,10:02:07.104,H7DGWR-R,HAS,Consumer Durables,MERGED,0.0
2004-05-19,10:02:07.104,CZB1R3-R,HDLM,Distribution Services,MERGED,0.0
2004-05-19,10:02:07.104,KSWML9-R,HFC,Energy Minerals,MERGED,0.0
2004-05-19,10:02:07.104,P5BP94-R,HOG,Consumer Durables,MERGED,0.0
2004-05-19,10:02:07.104,D1LNDC-R,HPOL,Commercial Services,MERGED,0.0
2004-05-19,10:02:07.104,LQ7KY5-R,HRB,Consumer Services,MERGED,0.0
2004-05-19,10:02:07.104,KB74SS-R,HRC,Health Technology,MERGED,0.0
2004-05-19,10:02:07.104,RQXL78-R,HSIC,Distribution Services,MERGED,0.0
2004-05-19,10:02:07.104,FQYV5P-R,HTG,Finance,MERGED,0.0
2004-05-19,10:02:07.104,MVGMR1-R,HTLD,Transportation,MERGED,0.0
2004-05-19,10:02:07.104,SY970M-R,HUG,Distribution Services,MERGED,0.0
2004-05-19,10:02:07.104,D2QWLF-R,HYSL,Technology Services,MERGED,0.0
2004-05-19,10:02:07.104,V3L076-R,ICUI,Health Technology,MERGED,0.0
2004-05-19,10:02:07.104,D1QVD9-R,IDR,Consumer Services,MERGED,0.0
2004-05-19,10:02:07.104,FZRM9L-R,IMGC,Health Technology,MERGED,0.0
2004-05-19,10:02:07.104,X45LCD-R,INET.XX11,Technology Services,MERGED,0.0
2004-05-19,10:02:07.104,SC3XNZ-R,IVC,Health Technology,MERGED,0.0
2004-05-19,10:02:07.104,NQTR8Z-R,JEF,Finance,MERGED,0.0
2004-05-19,10:02:07.104,D501D8-R,JLG,Producer Manufacturing,MERGED,0.0
2004-05-19,10:02:07.104,QDYDQ7-R,JLL,Finance,MERGED,0.0
2004-05-19,10:02:07.104,TVNTM3-R,JOE,Finance,MERGED,0.0
2004-05-19,10:02:07.104,GYG61J-R,JW.A,Consumer Services,MERGED,0.0
2004-05-19,10:02:07.104,D0MCMY-R,JW.B,Consumer Services,MERGED,0.0
2004-05-19,10:02:07.104,L6GSQG-R,KCP,Consumer Durables,MERGED,0.0
2004-05-19,10:02:07.104,NRTGWT-R,KEA,Technology Services,MERGED,0.0
2004-05-19,10:02:07.104,D2RCHW-R,KG,Health Technology,MERGED,0.0
2004-05-19,10:02:07.104,BQWWY7-R,KMB,Consumer Non-Durables,MERGED,0.0
2004-05-19,10:02:07.104,CYB6Y5-R,KO,Consumer Non-Durables,MERGED,0.0
2004-05-19,10:02:07.104,R3MS27-R,KPP,Industrial Services,MERGED,0.0
2004-05-19,10:02:07.104,SGNJQV-R,KRO,Process Industries,MERGED,0.0
2004-05-19,10:02:07.104,DF3RGH-R,KROL,Technology Services,MERGED,0.0
2004-05-19,10:02:07.104,F4T0RH-R,KSL.XX9,Distribution Services,MERGED,0.0
2004-05-19,10:02:07.104,DH6YTP-R,LABH.XX1,Commercial Services,MERGED,0.0
2004-05-19,10:02:07.104,TLQHTY-R,LAWS,Distribution Services,MERGED,0.0
2004-05-19,10:02:07.104,NDN14P-R,LEE,Consumer Services,MERGED,0.0
2004-05-19,10:02:07.104,BYKL46-R,LII,Producer Manufacturing,MERGED,0.0
2004-05-19,10:02:07.104,KC6WDM-R,LMT,Electronic Technology,MERGED,0.0
2004-05-19,10:02:07.104,VK6DVM-R,LNCR,Health Services,MERGED,0.0
2004-05-19,10:02:07.104,CHKL7S-R,LOW,Retail Trade,MERGED,0.0
2004-05-19,10:02:07.104,BFSY5M-R,LUV,Transportation,MERGED,0.0
2004-05-19,10:02:07.104,X0RZZ9-R,MAY.XX9,Retail Trade,MERGED,0.0
2004-05-19,10:02:07.104,HZ3NYM-R,MBG.XX9,Consumer Services,MERGED,0.0
2004-05-19,10:02:07.104,NV2W4W-R,MCGC,Finance,MERGED,0.0
2004-05-19,10:02:07.104,BCJHVJ-R,MCRS,Technology Services,MERGED,0.0
2004-05-19,10:02:07.104,SHNJVY-R,MDCC,Health Technology,MERGED,0.0
2004-05-19,10:02:07.104,DQ6GRW-R,MHO,Consumer Durables,MERGED,0.0
2004-05-19,10:02:07.104,NDGT5S-R,MIL.XX1,Health Technology,MERGED,0.0
2004-05-19,10:02:07.105,NW8BQ3-R,MKC,Consumer Non-Durables,MERGED,0.0
2004-05-19,10:02:07.105,SD8B66-R,MKC.V,Consumer Non-Durables,MERGED,0.0
2004-05-19,10:02:07.105,V6ZQWF-R,MLM,Non-Energy Minerals,MERGED,0.0
2004-05-19,10:02:07.105,LWYHC6-R,MMSI,Health Technology,MERGED,0.0
2004-05-19,10:02:07.105,TQ7P1D-R,MTLG,Electronic Technology,MERGED,0.0
2004-05-19,10:02:07.105,TSHY1B-R,MTLQQ,Commercial Services,MERGED,0.0
2004-05-19,10:02:07.105,JFVPLJ-R,NCRX,Health Services,MERGED,0.0
2004-05-19,10:02:07.105,CGGG4R-R,NEM,Non-Energy Minerals,MERGED,0.0
2004-05-19,10:02:07.105,M9FD89-R,NEV.XX1,Energy Minerals,MERGED,0.0
2004-05-19,10:02:07.105,WXGS0C-R,NEWCQ,Finance,MERGED,0.0
2004-05-19,10:02:07.105,PJSRHC-R,NHC,Health Services,MERGED,0.0
2004-05-19,10:02:07.105,PHKDBC-R,NHP,Finance,MERGED,0.0
2004-05-19,10:02:07.105,GGJNXG-R,NL,Producer Manufacturing,MERGED,0.0
2004-05-19,10:02:07.105,S48W7Z-R,NOVN.XX2,Health Technology,MERGED,0.0
2004-05-19,10:02:07.105,XC0PXG-R,NSCN,Technology Services,MERGED,0.0
2004-05-19,10:02:07.105,D0LDT1-R,NVR,Consumer Durables,MERGED,0.0
2004-05-19,10:02:07.105,C9W7Y9-R,NXGN,Technology Services,MERGED,0.0
2004-05-19,10:02:07.105,KC80KP-R,NXL.XX1,Finance,MERGED,0.0
2004-05-19,10:02:07.105,G4B58F-R,OA,Electronic Technology,MERGED,0.0
2004-05-19,10:02:07.105,NXJ5SK-R,OCR,Retail Trade,MERGED,0.0
2004-05-19,10:02:07.105,FGVZR8-R,OFC,Finance,MERGED,0.0
2004-05-19,10:02:07.105,NGW97P-R,OKE,Industrial Services,MERGED,0.0
2004-05-19,10:02:07.105,D8D820-R,OMC,Commercial Services,MERGED,0.0
2004-05-19,10:02:07.105,WCCMXV-R,OPTN.XX9,Health Services,MERGED,0.0
2004-05-19,10:02:07.105,NJ0MMV-R,OTEX,Technology Services,MERGED,0.0
2004-05-19,10:02:07.105,MXPVS0-R,PACR,Transportation,MERGED,0.0
2004-05-19,10:02:07.105,SNBZ7F-R,PBG,Consumer Non-Durables,MERGED,0.0
2004-05-19,10:02:07.105,NPPJ2X-R,PKZ,Energy Minerals,MERGED,0.0
2004-05-19,10:02:07.105,B97MP0-R,PLD,Finance,MERGED,0.0
2004-05-19,10:02:07.105,FK9ZPL-R,PLD.XX2,Finance,MERGED,0.0
2004-05-19,10:02:07.105,BV3Q9X-R,PNRA,Retail Trade,MERGED,0.0
2004-05-19,10:02:07.105,TP3L3G-R,POLY,Electronic Technology,MERGED,0.0
2004-05-19,10:02:07.105,TMV83K-R,PP.XX9,Finance,MERGED,0.0
2004-05-19,10:02:07.105,WXC53Z-R,PPP.XX1,Energy Minerals,MERGED,0.0
2004-05-19,10:02:07.105,P21PSF-R,PRAA,Commercial Services,MERGED,0.0
2004-05-19,10:02:07.105,BV95R1-R,PRDO,Consumer Services,MERGED,0.0
2004-05-19,10:02:07.105,Q402SZ-R,PTRY,Retail Trade,MERGED,0.0
2004-05-19,10:02:07.105,LQF1C9-R,QADB,Technology Services,MERGED,0.0
2004-05-19,10:02:07.105,CHLPBT-R,QLGC,Electronic Technology,MERGED,0.0
2004-05-19,10:02:07.105,BSZJ5W-R,RAVN,Producer Manufacturing,MERGED,0.0
2004-05-19,10:02:07.105,FPQ8MH-R,RCI,Communications,MERGED,0.0
2004-05-19,10:02:07.105,MQ18S4-R,RGC.XX1,Consumer Services,MERGED,0.0
2004-05-19,10:02:07.105,B14762-R,RGR,Consumer Durables,MERGED,0.0
2004-05-19,10:02:07.105,FJ4NDH-R,ROST,Retail Trade,MERGED,0.0
2004-05-19,10:02:07.105,H3QZKC-R,RRA,Transportation,MERGED,0.0
2004-05-19,10:02:07.105,B5Q94D-R,RSTI,Producer Manufacturing,MERGED,0.0
2004-05-19,10:02:07.105,FML4HF-R,RWT,Finance,MERGED,0.0
2004-05-19,10:02:07.105,GRRPDW-R,RX,Technology Services,MERGED,0.0
2004-05-19,10:02:07.105,L9S4YJ-R,RYL,Consumer Durables,MERGED,0.0
2004-05-19,10:02:07.105,S277X8-R,S.XX9,Retail Trade,MERGED,0.0
2004-05-19,10:02:07.105,DH6WPM-R,SCI,Consumer Services,MERGED,0.0
2004-05-19,10:02:07.105,B6YVPL-R,SFA.XX9,Electronic Technology,MERGED,0.0
2004-05-19,10:02:07.105,X55F5B-R,SGK,Commercial Services,MERGED,0.0
2004-05-19,10:02:07.105,LX1ND5-R,SHFL,Producer Manufacturing,MERGED,0.0
2004-05-19,10:02:07.105,CRJZ1Y-R,SHLM,Process Industries,MERGED,0.0
2004-05-19,10:02:07.105,KJXY2S-R,SHU,Transportation,MERGED,0.0
2004-05-19,10:02:07.105,S4DXZS-R,SJW,Utilities,MERGED,0.0
2004-05-19,10:02:07.105,T6BX6Y-R,SKO,Retail Trade,MERGED,0.0
2004-05-19,10:02:07.105,QHBBQM-R,SKT,Finance,MERGED,0.0
2004-05-19,10:02:07.105,T7CGDK-R,SLM,Finance,MERGED,0.0
2004-05-19,10:02:07.105,JQXJ62-R,SM,Energy Minerals,MERGED,0.0
2004-05-19,10:02:07.105,VLCYJX-R,SNBR,Consumer Durables,MERGED,0.0
2004-05-19,10:02:07.105,XGFDHN-R,SO,Utilities,MERGED,0.0
2004-05-19,10:02:07.105,DJD81R-R,SOGCQ,Energy Minerals,MERGED,0.0
2004-05-19,10:02:07.105,V3RT9N-R,SPCBQ,Producer Manufacturing,MERGED,0.0
2004-05-19,10:02:07.105,N13KC6-R,SPOK,Communications,MERGED,0.0
2004-05-19,10:02:07.105,TY311P-R,SR,Utilities,MERGED,0.0
2004-05-19,10:02:07.105,KT121G-R,SRCP.XX1,Technology Services,MERGED,0.0
2004-05-19,10:02:07.105,SHML11-R,STCI.XX10,Consumer Services,MERGED,0.0
2004-05-19,10:02:07.105,CQCLPT-R,STGW,Commercial Services,MERGED,0.0
2004-05-19,10:02:07.105,GN63J3-R,SU,Energy Minerals,MERGED,0.0
2004-05-19,10:02:07.105,FV739Q-R,SWFT.XX1,Transportation,MERGED,0.0
2004-05-19,10:02:07.105,CQD3P9-R,SWM,Process Industries,MERGED,0.0
2004-05-19,10:02:07.105,K28RWK-R,SYNT,Technology Services,MERGED,0.0
2004-05-19,10:02:07.105,JH4NV1-R,TALO,Energy Minerals,MERGED,0.0
2004-05-19,10:02:07.105,BQQFJ3-R,TBI,Commercial Services,MERGED,0.0
2004-05-19,10:02:07.105,VXKKH3-R,TECH,Health Technology,MERGED,0.0
2004-05-19,10:02:07.105,QWT5HN-R,TEN,Producer Manufacturing,MERGED,0.0
2004-05-19,10:02:07.105,FJ06YB-R,TIWIF,Communications,MERGED,0.0
2004-05-19,10:02:07.105,H7HT7W-R,TPC,Industrial Services,MERGED,0.0
2004-05-19,10:02:07.105,GKYZP7-R,TRDO,Communications,MERGED,0.0
2004-05-19,10:02:07.105,V60F1Z-R,TTEK,Industrial Services,MERGED,0.0
2004-05-19,10:02:07.105,RT7HCR-R,TYL,Technology Services,MERGED,0.0
2004-05-19,10:02:07.105,Q634X1-R,UBA,Finance,MERGED,0.0
2004-05-19,10:02:07.105,C8RCJP-R,UCO.XX9,Distribution Services,MERGED,0.0
2004-05-19,10:02:07.105,NT2TYR-R,UFPI,Non-Energy Minerals,MERGED,0.0
2004-05-19,10:02:07.105,XMYTFJ-R,UHS,Health Services,MERGED,0.0
2004-05-19,10:02:07.105,B00M5L-R,UPLMQ,Energy Minerals,MERGED,0.0
2004-05-19,10:02:07.105,VR1F2H-R,VAR,Health Technology,MERGED,0.0
2004-05-19,10:02:07.105,KGNQ4W-R,VRE,Finance,MERGED,0.0
2004-05-19,10:02:07.105,XF43NV-R,WAB,Producer Manufacturing,MERGED,0.0
2004-05-19,10:02:07.105,N91RY8-R,WFSI,Finance,MERGED,0.0
2004-05-19,10:02:07.105,V0622Q-R,WGR,Energy Minerals,MERGED,0.0
2004-05-19,10:02:07.105,M745FG-R,WIRE,Producer Manufacturing,MERGED,0.0
2004-05-19,10:02:07.105,B5TNKK-R,WSTC.XX1,Technology Services,MERGED,0.0
2004-05-19,10:02:07.105,T2ZH1Y-R,XEC,Energy Minerals,MERGED,0.0
2004-05-19,10:02:07.105,KB791X-R,XEL,Utilities,MERGED,0.0
2004-05-19,10:02:07.105,VDVJM1-R,YRK,Producer Manufacturing,MERGED,0.0
2004-05-19,10:02:07.105,QH68ZT-R,ZOLL,Health Technology,MERGED,0.0
2004-05-19,10:02:07.105,KSZRK7-R,ZQKSQ,Consumer Non-Durables,MERGED,0.0
2004-05-26,10:02:08.386,FPNZ48-R,UVV,Consumer Non-Durables,MERGED,0.9562803
2004-05-26,10:02:08.386,VS0RYZ-R,MGEE,Utilities,MERGED,0.95135557
2004-05-26,10:02:08.386,DBTHKM-R,HUB.A,Producer Manufacturing,MERGED,0.93523055
2004-05-26,10:02:08.386,QVP8YX-R,MATX,Transportation,MERGED,0.92479419
2004-05-26,10:02:08.386,N6Z3ML-R,JCI.XX1,Producer Manufacturing,MERGED,0.90796415
2004-05-26,10:02:08.386,T7C4T8-R,ENB,Industrial Services,MERGED,0.8981479
2004-05-26,10:02:08.386,KDCHB1-R,STAR.XX9,Consumer Services,MERGED,0.88589191
2004-05-26,10:02:08.386,J70N5J-R,PCAR,Producer Manufacturing,MERGED,0.88399484
2004-05-26,10:02:08.386,R85V3M-R,GFF,Producer Manufacturing,MERGED,0.8598001
2004-05-26,10:02:08.386,VFYPS3-R,IMO,Energy Minerals,MERGED,0.85946478
2004-05-26,10:02:08.386,BDP5X0-R,BGGSQ,Producer Manufacturing,MERGED,0.85226635
2004-05-26,10:02:08.386,D1RCCS-R,LM,Finance,MERGED,0.85211985
2004-05-26,10:02:08.386,KV4BDM-R,INT,Distribution Services,MERGED,0.84962873
2004-05-26,10:02:08.386,DSG0D4-R,UNS,Utilities,MERGED,0.84546785
2004-05-26,10:02:08.386,DR9KSW-R,PETM,Retail Trade,MERGED,0.83816299
2004-05-26,10:02:08.386,FV800K-R,SUN.XX1,Distribution Services,MERGED,0.83657752
2004-05-26,10:02:08.386,PY5KHK-R,CAT,Producer Manufacturing,MERGED,0.83462918
2004-05-26,10:02:08.386,KTZF10-R,CLE,Retail Trade,MERGED,0.83433966
2004-05-26,10:02:08.386,FFRDST-R,KSWS,Distribution Services,MERGED,0.83371599
2004-05-26,10:02:08.386,GRMY8C-R,DHR,Health Technology,MERGED,0.83227343
2004-05-26,10:02:08.386,GYGLTX-R,POG,Energy Minerals,MERGED,0.83110735
2004-05-26,10:02:08.386,BWF04Q-R,SSNC.XX1,Technology Services,MERGED,0.82255839
2004-05-26,10:02:08.386,LX2WRB-R,PENN,Consumer Services,MERGED,0.8208746
2004-05-26,10:02:08.386,WQK5W2-R,SRE,Utilities,MERGED,0.81794811
2004-05-26,10:02:08.386,X46VSL-R,LSTR,Transportation,MERGED,0.81771626
2004-05-26,10:02:08.386,N3DZL7-R,UST.XX1,Consumer Non-Durables,MERGED,0.81308325
2004-05-26,10:02:08.386,XKPF5G-R,SWN,Energy Minerals,MERGED,0.80925813
2004-05-26,10:02:08.386,D78YMT-R,TCO,Finance,MERGED,0.80907791
2004-05-26,10:02:08.386,BZPTB8-R,WSM,Retail Trade,MERGED,0.80593287
2004-05-26,10:02:08.386,TMTGLT-R,AME,Producer Manufacturing,MERGED,0.80325928
2004-05-26,10:02:08.386,JFW9S3-R,EQT,Energy Minerals,MERGED,0.80136568
2004-05-26,10:02:08.386,W13F06-R,CTX.XX1,Consumer Durables,MERGED,0.79993802
2004-05-26,10:02:08.386,NL5NGR-R,CBRL,Consumer Services,MERGED,0.79681574
2004-05-26,10:02:08.386,PRH1VX-R,BDG.A,Consumer Durables,MERGED,0.79107963
2004-05-26,10:02:08.386,FVD0PB-R,KWD,Consumer Non-Durables,MERGED,0.78970494
2004-05-26,10:02:08.386,PN68RD-R,ESE,Electronic Technology,MERGED,0.7867494
2004-05-26,10:02:08.386,L2XPR4-R,SSD,Producer Manufacturing,MERGED,0.78572083
2004-05-26,10:02:08.386,CN7T72-R,ANSS,Technology Services,MERGED,0.78553742
2004-05-26,10:02:08.386,BYJSMG-R,PNP,Finance,MERGED,0.78385013
2004-05-26,10:02:08.386,J75D6Z-R,KBH,Consumer Durables,MERGED,0.78333219
2004-05-26,10:02:08.386,NV7K28-R,IFF,Consumer Non-Durables,MERGED,0.78288246
2004-05-26,10:02:08.386,VBJY1V-R,STR,Utilities,MERGED,0.78282
2004-05-26,10:02:08.386,MWKTZ4-R,BEAM.XX3,Consumer Non-Durables,MERGED,0.78163263
2004-05-26,10:02:08.386,TLPRD7-R,NWN,Utilities,MERGED,0.78148739
2004-05-26,10:02:08.386,LRHPJW-R,MTH,Consumer Durables,MERGED,0.78005687
2004-05-26,10:02:08.386,FQYW7Q-R,DVA,Health Services,MERGED,0.77465283
2004-05-26,10:02:08.386,BRWC0T-R,INGR,Process Industries,MERGED,0.77171069
2004-05-26,10:02:08.386,QQ00XL-R,TEG,Utilities,MERGED,0.76845047
2004-05-26,10:02:08.386,D65111-R,BRL.XX1,Health Technology,MERGED,0.76785638
2004-05-26,10:02:08.386,FVDB8M-R,GVHR,Commercial Services,MERGED,0.76581632
2004-05-26,10:02:08.386,CZ9VBX-R,GAS,Utilities,MERGED,0.76325629
2004-05-26,10:02:08.386,FZX1RR-R,EXP,Non-Energy Minerals,MERGED,0.75885488
2004-05-26,10:02:08.386,HKRNG5-R,JH,Technology Services,MERGED,0.7573112
2004-05-26,10:02:08.386,VJ2MHZ-R,RSE.XX1,Finance,MERGED,0.75514954
2004-05-26,10:02:08.386,LRCDBV-R,STK.XX1,Electronic Technology,MERGED,0.75429504
2004-05-26,10:02:08.386,TJF1JW-R,CHG.XX10,Utilities,MERGED,0.75188996
2004-05-26,10:02:08.386,QR56YK-R,GGP,Finance,MERGED,0.75154673
2004-05-26,10:02:08.386,K4KVG8-R,KMP,Industrial Services,MERGED,0.7510151
2004-05-26,10:02:08.386,MZZKMC-R,BDG.XX9,Consumer Durables,MERGED,0.74881066
2004-05-26,10:02:08.386,K3G7FS-R,ZLC,Retail Trade,MERGED,0.74733156
2004-05-26,10:02:08.386,F1F6W4-R,MIK.XX1,Retail Trade,MERGED,0.74731683
2004-05-26,10:02:08.386,T2ZBST-R,BLC,Consumer Services,MERGED,0.74694432
2004-05-26,10:02:08.386,H67MJ3-R,HIBB,Retail Trade,MERGED,0.74294996
2004-05-26,10:02:08.386,PVWPB1-R,EXPD,Transportation,MERGED,0.74206571
2004-05-26,10:02:08.386,GTWFTL-R,PNY,Utilities,MERGED,0.74198271
2004-05-26,10:02:08.386,W13PJG-R,FINL,Retail Trade,MERGED,0.74060766
2004-05-26,10:02:08.386,GC9695-R,SHW,Process Industries,MERGED,0.74000778
2004-05-26,10:02:08.386,P4BZRB-R,ADTN,Electronic Technology,MERGED,0.73990686
2004-05-26,10:02:08.386,C6GJ92-R,MHM.XX1,Producer Manufacturing,MERGED,0.73784485
2004-05-26,10:02:08.387,RMJM0R-R,NJR,Utilities,MERGED,0.73782694
2004-05-26,10:02:08.387,XKPRTS-R,TSY.XX1,Finance,MERGED,0.73668828
2004-05-26,10:02:08.387,CRNBH3-R,PAA,Industrial Services,MERGED,0.73551917
2004-05-26,10:02:08.387,DG3K6D-R,WRLD,Finance,MERGED,0.73510972
2004-05-26,10:02:08.387,JBFQH2-R,NTY,Health Technology,MERGED,0.73333357
2004-05-26,10:02:08.387,LRHQLX-R,DLX,Commercial Services,MERGED,0.73285346
2004-05-26,10:02:08.387,PJTSGB-R,AN,Retail Trade,MERGED,0.73226099
2004-05-26,10:02:08.387,MQ15L1-R,DNEX,Health Technology,MERGED,0.73137839
2004-05-26,10:02:08.387,B28MQ9-R,MGRC,Finance,MERGED,0.72996397
2004-05-26,10:02:08.387,K14T6R-R,HUBB,Producer Manufacturing,MERGED,0.72946102
2004-05-26,10:02:08.387,QG67SP-R,AVID,Technology Services,MERGED,0.72556001
2004-05-26,10:02:08.387,GFJPVD-R,MATW,Producer Manufacturing,MERGED,0.72430114
2004-05-26,10:02:08.387,B15S4J-R,LC.XX1,Consumer Services,MERGED,0.72288224
2004-05-26,10:02:08.387,DKMWR0-R,HNI,Producer Manufacturing,MERGED,0.72213613
2004-05-26,10:02:08.387,Q9J1WF-R,HLT.XX1,Consumer Services,MERGED,0.71818282
2004-05-26,10:02:08.387,R4M2WP-R,ROK,Producer Manufacturing,MERGED,0.71807283
2004-05-26,10:02:08.387,MTGLJX-R,HOTT,Retail Trade,MERGED,0.71723749
2004-05-26,10:02:08.387,XQCN4R-R,MUR,Energy Minerals,MERGED,0.71719488
2004-05-26,10:02:08.387,MH3J5L-R,CHH,Consumer Services,MERGED,0.71677974
2004-05-26,10:02:08.387,R16QYT-R,FRK,Non-Energy Minerals,MERGED,0.71618666
2004-05-26,10:02:08.387,BGSZCR-R,EASI.XX1,Electronic Technology,MERGED,0.71434958
2004-05-26,10:02:08.387,KSVQWG-R,MDP,Consumer Services,MERGED,0.71331389
2004-05-26,10:02:08.387,K28PRH-R,HW,Distribution Services,MERGED,0.71311003
2004-05-26,10:02:08.387,DQ6FPV-R,MTSC,Electronic Technology,MERGED,0.70922844
2004-05-26,10:02:08.387,H8JXH0-R,CHKAQ,Energy Minerals,MERGED,0.7086953
2004-05-26,10:02:08.387,HLX79K-R,FOSL,Consumer Durables,MERGED,0.70762656
2004-05-26,10:02:08.387,R95W9R-R,GHC,Consumer Services,MERGED,0.70746614
2004-05-26,10:02:08.387,S8ZPBT-R,TJX,Retail Trade,MERGED,0.70529432
2004-05-26,10:02:08.387,V3M7LC-R,HSC,Industrial Services,MERGED,0.70427098
2004-05-26,10:02:08.387,BPQB5X-R,RYAN.XX1,Consumer Services,MERGED,0.7034118
2004-05-26,10:02:08.387,RFW7K5-R,PSUNQ,Retail Trade,MERGED,0.70264295
2004-05-26,10:02:08.387,FJ4YZS-R,CAA,Consumer Durables,MERGED,0.70232116
2004-05-26,10:02:08.387,Q1QBWL-R,WERN,Transportation,MERGED,0.70078049
2004-05-26,10:02:08.387,MJCGG4-R,HSY,Consumer Non-Durables,MERGED,0.69566451
2004-05-26,10:02:08.387,NB6DXQ-R,FIZZ,Consumer Non-Durables,MERGED,0.69309359
2004-05-26,10:02:08.387,N4NDW9-R,NST,Utilities,MERGED,0.68803134
2004-05-26,10:02:08.387,VTBNZC-R,SVU,Retail Trade,MERGED,0.68526437
2004-05-26,10:02:08.387,BK5XD4-R,HNR,Energy Minerals,MERGED,0.68514975
2004-05-26,10:02:08.387,NPK7YX-R,RSG,Industrial Services,MERGED,0.68391439
2004-05-26,10:02:08.387,QF1XDJ-R,ZD,Technology Services,MERGED,0.68146108
2004-05-26,10:02:08.387,RVBG4M-R,LCII,Producer Manufacturing,MERGED,0.68043021
2004-05-26,10:02:08.387,L32348-R,APU,Distribution Services,MERGED,0.67950056
2004-05-26,10:02:08.387,C7LZYC-R,MDC,Consumer Durables,MERGED,0.67671289
2004-05-26,10:02:08.387,CGLRBS-R,SCG,Utilities,MERGED,0.67492229
2004-05-26,10:02:08.387,LD1CWF-R,GXP,Utilities,MERGED,0.67264155
2004-05-26,10:02:08.387,JS6B3F-R,TGNA,Consumer Services,MERGED,0.66963604
2004-05-26,10:02:08.387,GN7G2C-R,BMS,Process Industries,MERGED,0.66829855
2004-05-26,10:02:08.387,J994MP-R,TGT,Retail Trade,MERGED,0.65963568
2004-05-26,10:02:08.387,WGS79Y-R,CACI,Technology Services,MERGED,0.65902518
2004-05-26,10:02:08.387,X6G60N-R,JOSB,Consumer Non-Durables,MERGED,0.65835507
2004-05-26,10:02:08.387,J2NPSW-R,WFM,Retail Trade,MERGED,0.65611375
